index,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
844,CHEMBL3952389,Cc1cc(C)c(-c2[nH]c(C(F)(F)F)nc2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,438.453,5.13204,1,3,7.657577319
845,CHEMBL3928165,Cc1cc(C)c(-c2[nH]c(C(F)(F)F)nc2C)cc1C(=O)N1CC(F)(c2ccc(C#N)cc2)C1,active,456.443,5.21324,1,3,7.397940009
846,CHEMBL3971866,Cc1nc(C(F)(F)F)c(-c2cc(C(=O)N3CC(F)(c4ccc(C#N)cc4)C3)ccc2C)[nH]1,active,442.416,4.90482,1,3,7.920818754
847,CHEMBL3893529,Cc1nc(C(F)(F)F)c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)c(C)cc2C)[nH]1,active,438.453,5.13204,1,3,7.853871964
848,CHEMBL3916409,Cc1nc(C(F)(F)F)c(-c2cc(C(=O)N3CC(F)(c4ccc(C#N)cc4)C3)c(C)cc2C)[nH]1,active,456.443,5.21324,1,3,7.920818754
849,CHEMBL3944348,CNC(=O)c1nc(C)[nH]c1-c1cc(C(=O)N2CC(c3ccc(C#N)cc3)C2)ccc1C,active,413.481,3.16442,2,4,6.086186148
850,CHEMBL3928845,Cc1cc(C)c(-c2[nH]nc(C(=O)N(C)C)c2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,441.535,3.81504,1,4,7.619788758
851,CHEMBL3901975,Cc1nc(C)c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)ccc2N2CCC2)[nH]1,active,411.509,4.01492,1,4,7.537602002
852,CHEMBL3929921,Cc1cc(N2CCC2)c(-c2[nH]nc(C)c2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,425.536,4.32334,1,4,7.537602002
853,CHEMBL3907446,Cc1nc(C)c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)ccc2Cl)[nH]1,active,390.874,4.45822,1,3,7.142667504
854,CHEMBL3938945,Cc1nc(C)c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)ccc2C(F)(F)F)[nH]1,active,424.426,4.82362,1,3,7.229147988
855,CHEMBL3908686,CO[C@H]1CC[C@@H](c2nc(C(F)(F)F)c(-c3cc(C(=O)N4CC(c5ccc(C#N)cc5)C4)ccc3C)[nH]2)CC1,active,522.571,6.1878,1,4,7.886056648
856,CHEMBL3936614,CO[C@H]1CC[C@H](c2nc(C(F)(F)F)c(-c3cc(C(=O)N4CC(c5ccc(C#N)cc5)C4)ccc3C)[nH]2)CC1,active,522.571,6.1878,1,4,8.045757491
857,CHEMBL3985588,Cc1nc(C(F)(F)F)[nH]c1-c1cc(C(=O)N2CC(c3ccc(C#N)cc3)C2)ccc1N1CCC1,active,465.479,4.7253,1,4,7.744727495
858,CHEMBL3905078,Cc1nc(C)c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)ccc2N2CC(C)C2)[nH]1,active,425.536,4.26092,1,4,7.619788758
859,CHEMBL3927639,Cc1nc(C)c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)ccc2N2CCCC2)[nH]1,active,425.536,4.40502,1,4,7.920818754
860,CHEMBL3899622,COC1CCN(c2ccc(C(=O)N3CC(c4ccc(C#N)cc4)C3)cc2-c2[nH]c(C)nc2C)C1,active,455.562,4.02992,1,5,7.397940009
861,CHEMBL4127999,Cn1ccc(C(=O)N2CC[C@@H](CN3C(=O)C4(CC4)N=C3c3ccc(-c4ccc5occc5c4)cc3)C2)n1,active,493.567,4.117,0,6,6.346787486
862,CHEMBL4125929,O=C([C@H]1CCCO1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4occc4c3)cc2)C1,active,483.568,4.2487,0,5,6.522878745
863,CHEMBL4129242,O=C([C@@H]1CCCO1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4occc4c3)cc2)C1,active,483.568,4.2487,0,5,7.102372909
864,CHEMBL4126910,O=C(CC(F)(F)F)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4occc4c3)cc2)C1,active,495.501,5.0221,0,4,6.769551079
865,CHEMBL4130174,N#CC1(C(=O)N2CC[C@@H](CN3C(=O)C4(CC4)N=C3c3ccc(-c4ccc5occc5c4)cc3)C2)CC1,active,478.552,4.37348,0,5,6.229147988
866,CHEMBL4128143,CC1(C(=O)N2CC[C@@H](CN3C(=O)C4(CC4)N=C3c3ccc(-c4ccc5occc5c4)cc3)C2)CC1,active,467.569,4.8698,0,4,7.552841969
867,CHEMBL4126768,O=C(N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4occc4c3)cc2)C1)C1(O)CC1,active,469.541,3.5946,1,5,7.443697499
868,CHEMBL4126304,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4occc4c3)cc2)C1,active,453.542,4.4797,0,4,7.337242168
869,CHEMBL4127681,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3nc4ccccc4[nH]3)cc2)C1,active,453.546,3.6098,1,4,6.229147988
870,CHEMBL4130264,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3n[nH]c4ccccc34)cc2)C1,active,453.546,3.6098,1,4,6.443697499
871,CHEMBL4126984,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3c[nH]c4ccccc34)cc2)C1,active,452.558,4.2148,1,3,7.387216143
872,CHEMBL4129046,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3cccc(Cl)c3)cc2)C1,active,447.966,4.3869,0,3,7.301029996
873,CHEMBL4125752,Cn1cc(-c2ccc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3)cc2)cn1,active,493.611,4.134,0,5,7.552841969
874,CHEMBL4127804,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc(-c4ccncc4)cc3)cc2)C1,active,490.607,4.7955,0,4,7.638272164
875,CHEMBL4129199,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4ncccc4c3)cc2)C1,active,464.569,4.2817,0,4,6.795880017
876,CHEMBL4126572,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3cnc4ccccc4c3)cc2)C1,active,464.569,4.2817,0,4,6.920818754
877,CHEMBL4127964,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4cc(F)ccc4c3)cc2)C1,active,481.571,5.0258,0,3,7.602059991
878,CHEMBL4127623,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4cccnc4c3)cc2)C1,active,464.569,4.2817,0,4,7.698970004
879,CHEMBL4126247,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4cnccc4c3)cc2)C1,active,464.569,4.2817,0,4,7.698970004
880,CHEMBL4126126,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4scnc4c3)cc2)C1,active,470.598,4.3432,0,5,7.37675071
881,CHEMBL4129431,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3cccc4[nH]ncc34)cc2)C1,active,453.546,3.6098,1,4,7.48148606
882,CHEMBL4129575,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4[nH]ncc4c3)cc2)C1,active,453.546,3.6098,1,4,7.494850022
883,CHEMBL4128202,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)s3)ccc21,intermediate,473.602,3.6817,0,6,5.050122296
884,CHEMBL4128608,Cn1ncc2cc(-c3cnc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)nc3)ccc21,inactive,469.549,2.4102,0,7,4.480172006
885,CHEMBL4127223,Cn1ncc2cc(-c3ncc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cn3)ccc21,intermediate,469.549,2.4102,0,7,5.059981845
886,CHEMBL4127363,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cn3)ccc21,active,468.561,3.0152,0,6,6.337242168
887,CHEMBL4125982,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)nc3)ccc21,active,468.561,3.0152,0,6,6.102372909
888,CHEMBL4126662,Cc1cc(C2=NC3(CC3)C(=O)N2C[C@@H]2CCN(C(=O)C3CC3)C2)ccc1-c1ccc2c(cnn2C)c1,active,481.6,3.92862,0,5,6.522878745
889,CHEMBL4128043,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3F)ccc21,active,485.563,3.7593,0,5,6.886056648
890,CHEMBL4127608,Cc1cc(-c2ccc3c(cnn3C)c2)ccc1C1=NC2(CC2)C(=O)N1C[C@@H]1CCN(C(=O)C2CC2)C1,active,481.6,3.92862,0,5,7.292429824
891,CHEMBL4129012,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)c(F)c3)ccc21,active,485.563,3.7593,0,5,7.657577319
892,CHEMBL4128858,Cn1ncc2cc(-c3ccc(C4=NC5(CCOCC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3)ccc21,active,511.626,3.6368,0,6,6.337242168
893,CHEMBL4130221,Cn1ncc2cc(-c3ccc(C4=NC5(CCOC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3)ccc21,active,497.599,3.2467,0,6,6.259637311
894,CHEMBL4129812,CC(=O)N1CCC2(CC1)N=C(c1ccc(-c3ccc4c(cnn4C)c3)cc1)N(C[C@@H]1CCN(C(=O)C3CC3)C1)C2=O,active,552.679,3.4687,0,6,6.698970004
895,CHEMBL4126535,CC(C)N1CCC2(CC1)N=C(c1ccc(-c3ccc4c(cnn4C)c3)cc1)N(C[C@@H]1CCN(C(=O)C3CC3)C1)C2=O,intermediate,552.723,4.3306,0,6,5.958607315
896,CHEMBL4126387,COC(=O)N1CC2(C1)N=C(c1ccc(-c3ccc4c(cnn4C)c3)cc1)N(C[C@@H]1CCN(C(=O)C3CC3)C1)C2=O,active,540.624,2.9084,0,7,6.522878745
897,CHEMBL4127768,Cn1ncc2cc(-c3ccc(C4=NC(C)(c5ccccc5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3)ccc21,active,531.66,5.003,0,5,6.795880017
898,CHEMBL4127995,COCC1(C)N=C(c2ccc(-c3ccc4c(cnn4C)c3)cc2)N(C[C@@H]2CCN(C(=O)C3CC3)C2)C1=O,active,499.615,3.4927,0,6,6.30980392
899,CHEMBL4126610,Cn1ncc2cc(-c3ccc(C4=NC(C)(C)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3)ccc21,active,469.589,3.8662,0,5,6.853871964
900,CHEMBL4129240,Cn1ncc2cc(-c3ccc(C4=NC5(CCCC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3)ccc21,active,495.627,4.4004,0,5,7.080921908
901,CHEMBL4127845,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCCN(C(=O)C5CC5)C4)cc3)ccc21,inactive,481.6,4.0103,0,5,5
902,CHEMBL4125794,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@H]4CCCN(C(=O)C5CC5)C4)cc3)ccc21,intermediate,481.6,4.0103,0,5,5.07007044
903,CHEMBL4129083,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4CC4CCN(C(=O)C5CC5)CC4)cc3)ccc21,intermediate,481.6,4.0103,0,5,5.860120914
904,CHEMBL4127027,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4CC4CN(C(=O)C5CC5)C4)cc3)ccc21,active,453.546,3.2301,0,5,7.161150909
905,CHEMBL4130300,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@H]4CCN(C(=O)C5CC5)C4)cc3)ccc21,active,467.573,3.6202,0,5,6.602059991
906,CHEMBL4128261,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3)ccc21,active,467.573,3.6202,0,5,7.522878745
907,CHEMBL4125752,Cn1cc(-c2ccc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3)cc2)cn1,active,493.611,4.134,0,5,7.26760624
908,CHEMBL1834183,CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4n3C)cc2)C1,active,404.514,3.898,1,4,6.301029996
909,CHEMBL1834044,CC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3ccccc3)cc2)C1,active,336.435,3.6212,1,2,6.301029996
910,CHEMBL1834045,CC(C)C(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3ccccc3)cc2)C1,active,364.489,4.2573,1,2,6.301029996
911,CHEMBL1834179,CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3ccccc3)cc2)C1,active,350.462,4.0113,1,2,6.301029996
912,CHEMBL1834188,CCNC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4[nH]3)cc2)C1,active,405.502,3.6805,3,3,6.301029996
913,CHEMBL1834182,CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4[nH]3)cc2)C1,active,390.487,3.8876,2,3,6.301029996
914,CHEMBL1834194,CN(C(=O)[C@@H]1CC[C@H](NC(=O)C(F)F)C1)c1ccc(-c2nc3ccccc3o2)cc1,active,413.424,4.0076,1,4,6.301029996
915,CHEMBL1834197,CN(C)C(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,active,406.486,3.8975,1,4,6.301029996
916,CHEMBL1834193,CCCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,active,405.498,4.5426,1,4,6.301029996
917,CHEMBL1834192,CC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,active,377.444,3.7624,1,4,6.301029996
918,CHEMBL1834184,CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,active,391.471,4.1525,1,4,6.301029996
919,CHEMBL1834185,CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3cn4ccccc4n3)cc2)C1,active,390.487,3.659,1,4,6.301029996
920,CHEMBL1834191,CN(C)CCCCCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4n3C)cc2)C1,active,489.664,4.61,1,5,6.301029996
921,CHEMBL1834190,CCNC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4n3C)cc2)C1,active,419.529,3.6909,2,4,6.301029996
922,CHEMBL1834180,CN(C)CCCCCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3ccccc3)cc2)C1,active,435.612,4.7233,1,3,6.301029996
923,CHEMBL1834178,CCNC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3ccccc3)cc2)C1,active,365.477,3.8042,2,2,6.301029996
924,CHEMBL1834189,CN(C)CCCCCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4[nH]3)cc2)C1,active,475.637,4.5996,2,4,6.301029996
925,CHEMBL1834187,CC(C)C(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4[nH]3)cc2)C1,active,404.514,4.1336,2,3,6.301029996
926,CHEMBL1834186,CC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4[nH]3)cc2)C1,active,376.46,3.4975,2,3,6.301029996
927,CHEMBL1834195,COCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,active,407.47,3.3889,1,5,6.301029996
928,CHEMBL4574471,CN(C)CCCCCNC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,active,491.636,4.6574,2,5,6.301029996
929,CHEMBL1834196,CCNC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,active,406.486,3.9454,2,4,6.301029996
930,CHEMBL1834184,CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1,active,391.471,4.1525,1,4,7.102372909
