level_0,index,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
608,608,CHEMBL3916218,Cc1cc(C2CC2)c(-c2nc3c([nH]2)CN(C)CC3)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,451.57400000000024,4.3617000000000035,1,4,7.3979400086720375
609,609,CHEMBL3944156,Cc1cc(C2CCC2)c(-c2nc3c([nH]2)CN(C)CC3)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,465.6010000000002,4.751800000000005,1,4,7.6777807052660805
610,610,CHEMBL3932303,COc1nnc(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)c(C)cc2C2CCC2)[nH]1,active,427.5080000000002,4.167500000000003,1,5,7.309803919971486
611,611,CHEMBL3896940,COc1nnc(-c2cc(C(=O)N3CC(F)(c4ccc(C#N)cc4)C3)c(C)cc2C2CCC2)[nH]1,active,445.4980000000003,4.248700000000003,1,5,7.1487416512809245
612,612,CHEMBL3971018,COc1nnc(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)c(C)cc2C2CC2)[nH]1,active,413.48100000000017,3.777400000000002,1,5,6.853871964321762
613,613,CHEMBL3944896,COc1nnc(-c2cc(C(=O)N3CC(F)(c4ccc(C#N)cc4)C3)c(C)cc2C2CC2)[nH]1,active,431.47100000000023,3.8586000000000027,1,5,6.853871964321762
614,614,CHEMBL3917924,Cc1ccc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1-c1[nH]c(CC#N)nc1Cl,active,443.9380000000002,4.9960800000000045,1,4,7.468521082957745
615,615,CHEMBL3892113,Cc1cc(C)c(-c2[nH]ncc2Cl)cc1C(=O)N1CC(F)(c2ccc(C#N)cc2)C1,active,408.8640000000002,4.539420000000003,1,3,7.5376020021010435
616,616,CHEMBL3926883,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]nc(Cl)c1C,active,390.87400000000014,4.458220000000003,1,3,7.522878745280337
617,617,CHEMBL3924864,CO[C@H]1C[C@@H](c2cc(C)c(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)cc2-c2nnc(C)[nH]2)C1,active,469.5890000000002,4.872420000000004,1,5,6.568636235841013
618,618,CHEMBL3898740,CO[C@H]1C[C@H](c2cc(C)c(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)cc2-c2nnc(C)[nH]2)C1,active,469.5890000000002,4.872420000000004,1,5,6.721246399047171
619,619,CHEMBL3969950,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2[C@H]2C[C@@H](O)C2)[nH]1,active,455.56200000000024,4.218320000000003,2,5,6.619788758288394
620,620,CHEMBL3972102,COCCOc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C2CCC2)[nH]1,active,499.61500000000035,4.964300000000005,1,6,7.346787486224656
621,621,CHEMBL3891564,Cc1cc(C2CCC2)c(-c2nnc(OCCO)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,485.58800000000036,4.310200000000004,2,6,7.259637310505756
622,622,CHEMBL3894905,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2N2CCCCC2)[nH]1,active,468.60500000000036,4.9703200000000045,1,5,6.275724130399211
623,623,CHEMBL3889787,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2N2CCOCC2)[nH]1,active,470.57700000000034,3.816620000000002,1,6,6.050609993355087
624,624,CHEMBL3983729,Cc1cc(C2CCC2)c(C(N)=O)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,401.5100000000002,4.252900000000003,1,3,6.8696662315049934
625,625,CHEMBL3959089,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2[C@H]2C[C@H](O)C2)[nH]1,active,455.56200000000024,4.218320000000003,2,5,7.154901959985743
626,626,CHEMBL3961523,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2N2CCC(C)C2)[nH]1,active,468.6050000000003,4.826220000000004,1,5,7.154901959985743
627,627,CHEMBL3905739,CNC(=O)c1cc(C(=O)N2CCC(c3ccn4ccnc4c3)CC2)c(C)cc1C1CCC1,inactive,430.5520000000003,4.289620000000004,1,4,4.301029995663981
628,628,CHEMBL3972894,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2[C@H]2C[C@@H](F)C2)[nH]1,intermediate,457.5530000000002,5.195520000000005,1,4,5.253365801062421
629,629,CHEMBL3898268,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2[C@H]2C[C@H](F)C2)[nH]1,intermediate,457.5530000000002,5.195520000000005,1,4,5.647817481888637
630,630,CHEMBL3954686,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2N(C)C)[nH]1,active,428.5400000000002,4.046020000000003,1,5,6.552841968657781
631,631,CHEMBL3983307,CNC(=O)c1cc(C(=O)N2CCC(c3ccc4nccn4c3)CC2)c(C)cc1C1CCC1,inactive,430.55200000000025,4.289620000000004,1,4,4.957818405484233
632,632,CHEMBL3896474,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)c(C)c4)CC3)c(C)cc2C2CCC2)[nH]1,active,453.5900000000003,5.555940000000005,1,4,6.638272163982407
633,633,CHEMBL3965774,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C2CCCO2)[nH]1,active,455.5620000000003,4.831520000000004,1,5,6.075720713938118
634,634,CHEMBL3938114,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)c(F)c4)CC3)c(C)cc2C2CCC2)[nH]1,active,457.5530000000003,5.386620000000004,1,4,6.838631997765025
635,635,CHEMBL3970205,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4F)CC3)c(C)cc2C2CCC2)[nH]1,active,457.5530000000003,5.386620000000004,1,4,6.698970004336019
636,636,CHEMBL3945995,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)c(Cl)c4)CC3)c(C)cc2C2CCC2)[nH]1,active,474.0080000000003,5.9009200000000055,1,4,6.494850021680094
637,637,CHEMBL3976321,CNC(=O)c1cc(C(=O)N2CCC(c3cccc4ccoc34)CC2)c(C)cc1C1CCC1,inactive,430.5480000000003,5.388120000000005,1,3,4.301029995663981
638,638,CHEMBL3962297,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4C)CC3)c(C)cc2C2CCC2)[nH]1,active,453.5900000000003,5.555940000000005,1,4,6.008773924307505
639,639,CHEMBL3893270,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4Cl)CC3)c(C)cc2C2CCC2)[nH]1,active,474.0080000000003,5.9009200000000055,1,4,6.167491087293763
640,640,CHEMBL3897245,COc1cc(C#N)ccc1C1CCN(C(=O)c2cc(-c3nnc(C)[nH]3)c(C3CCC3)cc2C)CC1,intermediate,469.58900000000034,5.256120000000005,1,5,5.3487219860018556
641,641,CHEMBL3962746,COc1cc(C2CCN(C(=O)c3cc(-c4nnc(C)[nH]4)c(C4CCC4)cc3C)CC2)ccc1C#N,intermediate,469.58900000000034,5.2561200000000055,1,5,5.886056647693163
642,642,CHEMBL3986060,Cc1cc(C2CCC2)c(-c2nnc(CO)[nH]2)cc1C(=O)N1CCC(F)(c2ccc(C#N)cc2)CC1,active,473.5520000000003,4.5126000000000035,2,5,7.522878745280337
643,643,CHEMBL3957367,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2N2CCN(C)CC2)[nH]1,intermediate,483.62000000000035,3.7318200000000026,1,6,5.46344155742847
644,644,CHEMBL3911741,Cc1cc(C2CCC2)c(-c2nnc(C#N)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,intermediate,450.54600000000033,4.810780000000005,1,5,5.430626090384954
645,645,CHEMBL3889485,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2N2CCC[C@@H]2C)[nH]1,active,468.6050000000003,4.968720000000005,1,5,6.853871964321762
646,646,CHEMBL3964060,CO[C@H]1CCN(c2cc(C)c(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)cc2-c2nnc(C)[nH]2)C1,active,484.60400000000027,4.2051200000000035,1,6,6.958607314841775
647,647,CHEMBL4106711,CO[C@@H]1CCN(c2cc(C)c(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)cc2-c2nnc(C)[nH]2)C1,intermediate,484.60400000000027,4.2051200000000035,1,6,5.94692155651658
648,648,CHEMBL4113633,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2N2CCC[C@H]2C)[nH]1,intermediate,468.6050000000003,4.968720000000005,1,5,5.485452247339714
649,649,CHEMBL3955152,Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2N2CC(C)C2)[nH]1,active,454.57800000000026,4.436120000000003,1,5,7.008773924307505
650,650,CHEMBL3929307,CCC(CC)c1cc(C)c(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1-c1nnc(C)[nH]1,intermediate,455.6060000000002,5.883620000000006,1,4,5.91721462968355
651,651,CHEMBL3960328,COC(=O)Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C2CCC2)[nH]1,active,497.5990000000004,4.654600000000004,1,6,7.086186147616283
652,652,CHEMBL3923917,Cc1cc(C2CCC2)c(-c2nnc(CC(=O)O)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,483.57200000000034,4.566200000000003,2,5,6.732828271596986
653,653,CHEMBL3951619,Cc1ncc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)ccc2N2CCC2)[nH]1,active,425.53600000000023,4.4867000000000035,1,4,6.6777807052660805
654,654,CHEMBL3922703,COc1nnc(-c2cc(C(=O)N3CCC(F)(c4ccc(C#N)cc4)CC3)c(C)cc2C2CC2)[nH]1,active,459.52500000000026,4.638800000000003,1,5,7.187086643357144
655,655,CHEMBL3947026,COc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C2CC2)[nH]1,active,441.53500000000025,4.557600000000003,1,5,7.00436480540245
656,656,CHEMBL3967912,Cc1cc(C)c(-c2[nH]nc(C)c2Cl)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,404.9010000000002,4.766640000000004,1,3,7.585026652029182
657,657,CHEMBL3937105,CCc1cc(C2CC2)c(-c2nnc(OC)[nH]2)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,427.5080000000002,4.031380000000003,1,5,6.978810700930062
658,658,CHEMBL3970222,CCc1cc(C2CC2)c(-c2nnc(OC)[nH]2)cc1C(=O)N1CC(F)(c2ccc(C#N)cc2)C1,active,445.4980000000002,4.112580000000003,1,5,6.920818753952375
659,659,CHEMBL3917458,Cc1nc(C#N)c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)ccc2C)[nH]1,active,381.4390000000001,3.6765000000000017,1,4,7.769551078621726
660,660,CHEMBL3910741,Cc1ccc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1-c1[nH]nc(C)c1Cl,active,418.9280000000002,5.238420000000005,1,3,7.096910013008056
661,661,CHEMBL3971908,Cc1ccc(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)cc1-c1[nH]nc(C)c1Cl,active,436.91800000000023,5.319620000000005,1,3,7.00436480540245
662,662,CHEMBL3900209,Cc1cc(C)c(-c2[nH]ncc2Cl)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,390.8740000000002,4.458220000000003,1,3,7.619788758288394
663,663,CHEMBL3919638,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(CCC#N)nc1Cl,active,429.9110000000002,4.605980000000004,1,4,7.7447274948966935
664,664,CHEMBL3947610,Cc1ccc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1-c1[nH]c(CCC#N)nc1Cl,active,457.96500000000026,5.386180000000005,1,4,7.698970004336019
665,665,CHEMBL3956186,Cc1ccc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1-c1ccn[nH]1,intermediate,370.45600000000013,4.276600000000003,1,3,5.663540266151471
666,666,CHEMBL3950209,Cc1cc(C)c(-c2[nH]ncc2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,370.45600000000013,4.113240000000003,1,3,7.2076083105017466
667,667,CHEMBL3978130,Cc1cc(C)c(-c2[nH]ncc2C)cc1C(=O)N1CC(F)(c2ccc(C#N)cc2)C1,active,388.44600000000014,4.194440000000003,1,3,6.920818753952375
668,668,CHEMBL3941141,Cc1cc(C)c(-c2[nH]ncc2C)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,398.51000000000016,4.893440000000004,1,3,7.075720713938118
669,669,CHEMBL3948079,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(CC#N)nc1Cl,active,415.8840000000001,4.215880000000003,1,4,7.6777807052660805
670,670,CHEMBL3977322,Cc1nnc(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)ccc2C2CCC2)[nH]1,active,397.4820000000002,4.158900000000003,1,4,7.013228265733755
671,671,CHEMBL3953388,Cc1cc(C)c(-c2nc3cc(N4CCOCC4)ncc3[nH]2)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,492.58300000000025,4.189620000000003,1,6,7.2441251443275085
672,672,CHEMBL3985397,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1nc2cc(N3CCOCC3)ncc2[nH]1,active,478.5560000000003,3.8812000000000024,1,6,6.5376020021010435
673,673,CHEMBL3938476,Cc1cc(C)c(-c2nc3cc(N4CCCC4)ncc3[nH]2)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,476.58400000000023,4.9532200000000035,1,5,7.443697499232712
674,674,CHEMBL3911378,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1nc2cc(N3CCCC3)ncc2[nH]1,active,462.5570000000003,4.644800000000004,1,5,7.026872146400302
675,675,CHEMBL3976292,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1nc2cc(N3CCC3)ncc2[nH]1,active,448.53000000000026,4.254700000000003,1,5,6.229147988357855
676,676,CHEMBL3902090,COCc1nc(C)c(-c2cccc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c2)[nH]1,intermediate,414.5090000000001,4.423000000000004,1,4,5.825358807339551
677,677,CHEMBL3984353,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(CCN2CCC2)nc1Cl,active,459.98100000000034,4.398000000000003,1,4,6.6777807052660805
678,678,CHEMBL3944366,Cc1cc(C)c(-c2[nH]c(C(C)C)nc2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,412.53700000000015,5.236640000000004,1,3,7.6777807052660805
679,679,CHEMBL3919963,Cc1cc(C)c(-c2[nH]c(C3CC3)nc2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,410.52100000000013,4.9906400000000035,1,3,7.769551078621726
680,680,CHEMBL3935402,Cc1cc(C)c(-c2[nH]c(C3CC3)nc2C)cc1C(=O)N1CC(F)(c2ccc(C#N)cc2)C1,active,428.51100000000014,5.071840000000004,1,3,7.585026652029182
681,681,CHEMBL3907462,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C(C)C)nc1C,active,398.51000000000016,4.928220000000005,1,3,7.721246399047171
682,682,CHEMBL3929938,Cc1ccc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1-c1[nH]c(C(C)C)nc1C,active,426.56400000000025,5.708420000000006,1,3,7.431798275933005
683,683,CHEMBL3898437,Cc1cc(C)c(-c2[nH]c(C3CCOCC3)nc2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,454.5740000000002,5.007240000000005,1,4,7.721246399047171
684,684,CHEMBL3971369,Cc1cc(C)c(-c2[nH]c(C3CCOCC3)nc2C)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,active,482.62800000000027,5.787440000000006,1,4,7.42021640338319
685,685,CHEMBL3893018,Cc1cc(C)c(-c2[nH]c(C3CCOCC3)nc2C)cc1C(=O)N1CCC(F)(c2ccc(C#N)cc2)CC1,active,500.6180000000003,5.868640000000006,1,4,7.3979400086720375
686,686,CHEMBL3951892,Cc1cc(C)c(-c2[nH]c(C3CCOCC3)nc2C)cc1C(=O)N1CC(F)(c2ccc(C#N)cc2)C1,active,472.5640000000002,5.088440000000005,1,4,7.214670164989233
687,687,CHEMBL3927676,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2CCOCC2)nc1C,active,440.5470000000003,4.698820000000004,1,4,7.958607314841775
688,688,CHEMBL3940841,Cc1ccc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1-c1[nH]c(C2CCOCC2)nc1C,active,468.6010000000004,5.4790200000000056,1,4,7.455931955649724
689,689,CHEMBL3892601,Cc1ccc(C(=O)N2CC(F)(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2CCOCC2)nc1C,active,458.5370000000004,4.780020000000004,1,4,7.3979400086720375
690,690,CHEMBL3901802,Cc1cc(C)c(-c2[nH]c(C3CCOC3)nc2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,440.5470000000002,4.6171400000000045,1,4,7.6777807052660805
691,691,CHEMBL3936277,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2CCOC2)nc1C,active,426.52000000000027,4.308720000000004,1,4,7.958607314841775
692,692,CHEMBL3892834,Cc1cc(C)c(-c2[nH]c(C3CCCO3)nc2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,440.5470000000002,4.9647400000000035,1,4,7.455931955649724
693,693,CHEMBL3924337,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2CCCO2)nc1C,active,426.52000000000027,4.656320000000004,1,4,7.431798275933005
694,694,CHEMBL3985124,Cc1cc(C)c(-c2[nH]c(C3(C)COC3)nc2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,440.5470000000002,4.401140000000004,1,4,7.698970004336019
695,695,CHEMBL3915342,Cc1cc(C)c(-c2[nH]c(C3(C)COC3)nc2C)cc1C(=O)N1CC(F)(c2ccc(C#N)cc2)C1,active,458.5370000000002,4.482340000000004,1,4,7.619788758288394
696,696,CHEMBL3977044,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2(C)COC2)nc1C,active,426.52000000000027,4.0927200000000035,1,4,7.958607314841775
697,697,CHEMBL3902887,Cc1ccc(C(=O)N2CC(F)(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2(C)COC2)nc1C,active,444.51000000000033,4.173920000000003,1,4,7.568636235841013
698,698,CHEMBL3961413,Cc1ccc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1-c1[nH]c(C2(C)COC2)nc1C,active,454.57400000000035,4.872920000000004,1,4,7.6020599913279625
699,699,CHEMBL3918324,Cc1cc(C)c(-c2[nH]c(C3COC3)nc2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,426.52000000000015,4.227040000000004,1,4,7.468521082957745
700,700,CHEMBL3923523,Cc1cc(C)c(-c2[nH]c(C3COC3)nc2C)cc1C(=O)N1CC(F)(c2ccc(C#N)cc2)C1,active,444.51000000000016,4.308240000000003,1,4,7.167491087293763
701,701,CHEMBL3896166,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2CCN(C)CC2)nc1C,active,453.5900000000003,4.614020000000004,1,4,7.42021640338319
702,702,CHEMBL3952119,CC(=O)N1CCC(c2nc(C)c(-c3cc(C(=O)N4CC(c5ccc(C#N)cc5)C4)ccc3C)[nH]2)CC1,active,481.60000000000025,4.530720000000003,1,4,7.5376020021010435
703,703,CHEMBL3960666,COC(=O)N1CCC(c2nc(C)c(-c3cc(C(=O)N4CC(c5ccc(C#N)cc5)C4)ccc3C)[nH]2)CC1,active,497.5990000000003,4.750620000000004,1,5,8.045757490560675
704,704,CHEMBL3956069,COC(=O)N1CCC(C)(c2nc(C)c(-c3cc(C(=O)N4CC(c5ccc(C#N)cc5)C4)ccc3C)[nH]2)CC1,active,511.6260000000003,4.924720000000004,1,5,7.481486060122112
705,705,CHEMBL3961981,COC(=O)N1CCC(C)(c2nc(C)c(-c3cc(C(=O)N4CC(F)(c5ccc(C#N)cc5)C4)ccc3C)[nH]2)CC1,active,529.6160000000001,5.005920000000005,1,5,7.180456064458132
706,706,CHEMBL3942630,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(CC2CCOCC2)nc1C,active,454.57400000000035,4.773920000000004,1,4,7.200659450546418
707,707,CHEMBL3969478,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2(C)CCOCC2)nc1C,active,454.57400000000035,4.872920000000004,1,4,7.2839966563652006
708,708,CHEMBL3941358,CC(=O)N1CC(c2nc(C)c(-c3cc(C(=O)N4CC(c5ccc(C#N)cc5)C4)ccc3C)[nH]2)C1,active,453.5460000000002,3.7505200000000025,1,4,7.698970004336019
709,709,CHEMBL3979428,COC(=O)N1CC(c2nc(C)c(-c3cc(C(=O)N4CC(c5ccc(C#N)cc5)C4)ccc3C)[nH]2)C1,active,469.54500000000024,3.9704200000000025,1,5,8.096910013008056
710,710,CHEMBL3953558,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2CN(C)C2)nc1C,active,425.53600000000023,3.833820000000003,1,4,7.187086643357144
711,711,CHEMBL3983969,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2(O)COC2)nc1C,active,428.49200000000025,3.0226200000000008,2,5,7.619788758288394
712,712,CHEMBL3954707,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2(F)COC2)nc1C,active,430.48300000000023,3.9998200000000033,1,4,7.187086643357144
713,713,CHEMBL4113491,COC1(c2nc(C)c(-c3cc(C(=O)N4CC(c5ccc(C#N)cc5)C4)ccc3C)[nH]2)COC1,active,442.51900000000023,3.676720000000002,1,5,7.6020599913279625
714,714,CHEMBL3960022,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2(O)CCOCC2)nc1C,active,456.54600000000033,3.8028200000000023,2,5,7.886056647693163
715,715,CHEMBL3965791,COC1(c2nc(C)c(-c3cc(C(=O)N4CC(c5ccc(C#N)cc5)C4)ccc3C)[nH]2)CCCOC1,active,470.5730000000003,4.456920000000004,1,5,7.823908740944319
716,716,CHEMBL3933584,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(N2CCCC2)nc1C,active,425.5360000000003,4.405020000000004,1,4,6.060480747381382
717,717,CHEMBL3961046,Cc1cc(C)c(-c2[nH]c(C(C)O)nc2C)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,414.5090000000002,4.166540000000003,2,4,7.267606240177032
718,718,CHEMBL3914145,Cc1cc(C)c(-c2[nH]c(C(C)O)nc2C)cc1C(=O)N1CC(F)(c2ccc(C#N)cc2)C1,active,432.4990000000002,4.247740000000003,2,4,6.958607314841775
719,719,CHEMBL3940532,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C(C)O)nc1C,active,400.48200000000014,3.858120000000003,2,4,7.568636235841013
720,720,CHEMBL3962499,Cc1ccc(C(=O)N2CC(F)(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C(C)O)nc1C,active,418.4720000000002,3.939320000000003,2,4,6.886056647693163
721,721,CHEMBL3935004,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2(C)COC2)nc1C#N,active,437.50300000000027,3.6559800000000022,1,5,7.698970004336019
722,722,CHEMBL3917037,Cc1cc(C)c(-c2[nH]c(C3(C)COC3)nc2C#N)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,451.5300000000002,3.964400000000003,1,5,7.455931955649724
723,723,CHEMBL3906251,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2CC2)nc1C#N,active,407.4770000000002,4.245480000000003,1,4,8.0
724,724,CHEMBL3978403,Cc1ccc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1-c1[nH]c(C2CC2)nc1C#N,active,435.5310000000003,5.025680000000005,1,4,7.795880017344075
725,725,CHEMBL3949302,Cc1cc(C)c(-c2[nH]c(C3CC3)nc2C#N)cc1C(=O)N1CC(F)(c2ccc(C#N)cc2)C1,active,439.4940000000002,4.635100000000004,1,4,7.619788758288394
726,726,CHEMBL3938486,Cc1cc(C)c(-c2[nH]c(C3CC3)nc2C#N)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,421.5040000000002,4.553900000000003,1,4,7.455931955649724
727,727,CHEMBL3956986,Cc1nc(C#N)c(-c2cc(C(=O)N3CC(F)(c4ccc(C#N)cc4)C3)c(C)cc2C)[nH]1,active,413.45600000000013,4.066120000000002,1,4,7.443697499232712
728,728,CHEMBL3965407,Cc1nc(C#N)c(-c2cc(C(=O)N3CC(c4ccc(C#N)cc4)C3)c(C)cc2C)[nH]1,active,395.4660000000001,3.9849200000000025,1,4,7.619788758288394
729,729,CHEMBL3893063,Cc1cc(C)c(-c2[nH]c(C(C)C)nc2C#N)cc1C(=O)N1CC(F)(c2ccc(C#N)cc2)C1,active,441.5100000000002,4.881100000000004,1,4,7.698970004336019
730,730,CHEMBL3908611,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2CCOCC2)nc1C#N,active,451.5300000000003,4.262080000000004,1,5,7.958607314841775
731,731,CHEMBL3933609,Cc1cc(C)c(-c2[nH]c(C3CCOCC3)nc2C#N)cc1C(=O)N1CC(c2ccc(C#N)cc2)C1,active,465.5570000000002,4.570500000000004,1,5,7.7447274948966935
732,732,CHEMBL3903102,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2CCCO2)nc1C#N,active,437.50300000000027,4.219580000000003,1,5,7.187086643357144
733,733,CHEMBL3899694,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2CCOC2)nc1C#N,active,437.50300000000027,3.8719800000000024,1,5,7.853871964321762
734,734,CHEMBL3922296,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2(C)CCOCC2)nc1C#N,active,465.55700000000036,4.436180000000004,1,5,7.318758762624412
735,735,CHEMBL3894268,Cc1ccc(C(=O)N2CC(c3ccc(C#N)cc3)C2)cc1-c1[nH]c(C2(O)CCOCC2)nc1C#N,active,467.52900000000034,3.366080000000002,2,6,7.102372908709558
